                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                0.37128,                0.24302,                0.83037,                0.98046,                0.98048,                0.99025,                0.94413,                0.36296,                0.24212,                0.80979,               0.005314,               0.005314,               0.005314
                    145,                0.37366,                 0.2487,                0.83351,                0.98249,                0.98197,                0.99094,                0.94495,                0.35616,                 0.2329,                0.80892,               0.005281,               0.005281,               0.005281
                    146,                0.36947,                0.24742,                0.83839,                0.97604,                0.98717,                0.98997,                0.94441,                0.35626,                0.23475,                0.80728,               0.005248,               0.005248,               0.005248
                    147,                0.36555,                0.23831,                0.82746,                  0.976,                 0.9873,                0.99088,                0.94179,                0.35735,                0.24043,                0.80879,               0.005215,               0.005215,               0.005215
                    148,                0.35513,                0.23396,                0.82845,                0.98013,                0.98557,                0.99132,                0.94468,                  0.351,                0.23225,                0.80723,               0.005182,               0.005182,               0.005182
                    149,                0.37036,                0.24609,                0.83326,                0.97904,                0.98633,                0.99145,                0.94159,                0.35246,                0.23559,                0.80661,               0.005149,               0.005149,               0.005149
                    150,                0.36874,                0.23917,                0.82988,                0.97725,                0.98149,                 0.9905,                0.94153,                0.35088,                0.24047,                0.80655,               0.005116,               0.005116,               0.005116
                    151,                0.36645,                0.24016,                0.80972,                0.97322,                0.98649,                0.98943,                0.94001,                0.36084,                0.24275,                0.81074,               0.005083,               0.005083,               0.005083
                    152,                0.36192,                 0.2379,                 0.8058,                0.97936,                0.97811,                0.99033,                0.94452,                0.35938,                0.24439,                0.81076,                0.00505,                0.00505,                0.00505
                    153,                0.36637,                0.24053,                0.80468,                0.97464,                0.98142,                 0.9906,                 0.9401,                0.36059,                0.24807,                0.81023,               0.005017,               0.005017,               0.005017
                    154,                0.35224,                0.23556,                0.80389,                0.98024,                0.97974,                0.99086,                 0.9464,                0.35753,                0.24329,                 0.8082,               0.004984,               0.004984,               0.004984
                    155,                0.35168,                0.23256,                0.79813,                0.96948,                0.98882,                 0.9908,                0.94304,                0.36037,                0.24663,                0.80755,               0.004951,               0.004951,               0.004951
